display_name,display_name_short,export,maximum,measure_id,metadata_id,minimum,name,objective_function,objective_function_group,objective_function_index,output,perturbable,pivot,static_value,units,value_type,visualize,measure_name,measure_display_name,type_of_variable
Exterior wall solar absorptance multiplier,solar_abs_mult,true,4.5,8bdb7876-aac7-4643-9505-ff2baaf5a87e,,0.1,change_exterior_wall_thermal_properties.solar_abs_mult,false,,,false,true,false,1,,double,true,change_exterior_wall_thermal_properties,Change Exterior Wall Thermal Properties,variable
Exterior wall thermal mass multiplier,thermal_mass_mult,true,3,8bdb7876-aac7-4643-9505-ff2baaf5a87e,,0.5,change_exterior_wall_thermal_properties.thermal_mass_mult,false,,,false,true,false,1,,double,true,change_exterior_wall_thermal_properties,Change Exterior Wall Thermal Properties,variable
Roof total R-value multiplier,r_value_mult,true,4,43739921-33a1-41f2-9b42-271f093ed83e,,0.5,change_roof_thermal_properties.r_value_mult,false,,,false,true,false,1,,double,true,change_roof_thermal_properties,Change Roof Thermal Properties,variable
Roof solar absorptance multiplier,solar_abs_mult,true,4,43739921-33a1-41f2-9b42-271f093ed83e,,0.5,change_roof_thermal_properties.solar_abs_mult,false,,,false,true,false,1,,double,true,change_roof_thermal_properties,Change Roof Thermal Properties,variable
Roof thermal mass multiplier,thermal_mass_mult,true,3,43739921-33a1-41f2-9b42-271f093ed83e,,0.5,change_roof_thermal_properties.thermal_mass_mult,false,,,false,true,false,1,,double,true,change_roof_thermal_properties,Change Roof Thermal Properties,variable
Fan Efficiency Change(%).,fan_eff,true,30,ee6f7dde-a3a3-44b0-a4a3-e2a86fbbe152,,-25,improve_fan_belt_efficiency.fan_eff,false,,,false,true,false,0,,double,true,improve_fan_belt_efficiency,Improve Fan Belt Efficiency,variable
Motor Efficiency Change(%).,motor_eff,true,14,ee6f7dde-a3a3-44b0-a4a3-e2a86fbbe152,,-20,improve_fan_belt_efficiency.motor_eff,false,,,false,true,false,0,,double,true,improve_fan_belt_efficiency,Improve Fan Belt Efficiency,variable
Electric Equipment Power Reduction (%).,elecequip_power_reduction_percent,true,80,9fd4307f-5848-468d-9d2a-e5d8c10a3c0a,,-80,reduce_electric_equipment_loads_by_percentage.elecequip_power_reduction_percent,false,,,false,true,false,30,,double,true,reduce_electric_equipment_loads_by_percentage,Reduce Electric Equipment Loads by Percentage,variable
Space Infiltration Power Reduction (%).,space_infiltration_reduction_percent,true,100,1c2d1252-5960-48f8-8d03-fc99c3ab8537,,0,reduce_space_infiltration_by_percentage.space_infiltration_reduction_percent,false,,,false,true,false,30,,double,true,reduce_space_infiltration_by_percentage,ReduceSpaceInfiltrationByPercentage,variable
Rated COP,cop,true,5,3707434e-8e82-4e01-8cdc-9f47ee264774,,2,set_co_pfor_single_speed_dx_cooling_units.cop,false,,,false,true,false,4,,double,true,set_co_pfor_single_speed_dx_cooling_units,Set COP for Single Speed DX Cooling Units,variable
Burner Efficiency (fractional),eff,true,0.98,83a12270-4726-469e-bbd8-307597287f84,,0.78,set_gas_burner_efficiency_diag.eff,false,,,false,true,false,0.95,,double,true,set_gas_burner_efficiency_diag,Set Gas Burner Efficiency,variable
